,year,weight,gender,race1r,hispanic,ethnic1r,ager,marital2
329,2009,3641.27695,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
330,2009,5281.0368,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
331,2009,6007.993979999998,Male,White,Hispanic,Other,15-17,Married
332,2009,3561.01399,Male,White,Hispanic,Other,35-49,Divorced
333,2009,4758.25911,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
334,2009,3414.48776,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
335,2009,3967.16407,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
336,2009,5528.3820700000015,Male,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
337,2009,5019.95568,Female,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
338,2009,4329.61815,Male,Black,Non-Hispanic,Non-Hispanic Black,50-64,Married
339,2009,1888.97883,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
340,2009,2240.09441,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
341,2009,2676.62974,Female,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
342,2009,2676.62974,Female,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
343,2009,2510.89654,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Married
344,2009,3254.43208,Male,White,Hispanic,Other,25-34,Married
345,2009,3654.35765,Female,White,Hispanic,Other,15-17,Never married
346,2009,3654.35765,Female,White,Hispanic,Other,15-17,Never married
347,2009,5124.826370000002,Male,Black,Non-Hispanic,Non-Hispanic Black,35-49,Divorced
348,2009,3359.30238,Male,White,Hispanic,Other,35-49,Married
349,2009,2057.47704,Female,Black,Non-Hispanic,Non-Hispanic Black,50-64,Divorced
350,2009,3992.76751,Female,Black,Non-Hispanic,Non-Hispanic Black,25-34,Married
351,2009,4189.84687,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
352,2009,4189.84687,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
353,2009,4189.84687,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
354,2009,3109.854160000001,Male,White,Non-Hispanic,Non-Hispanic White,65+,Divorced
355,2009,3238.87669,Female,White,Hispanic,Other,35-49,Married
356,2009,3195.9746,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
357,2009,6163.76355,Female,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
358,2009,3256.76071,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
359,2009,4306.75958,Female,Black,Non-Hispanic,Non-Hispanic Black,35-49,Never married
360,2009,4143.76915,Male,Black,Non-Hispanic,Non-Hispanic Black,50-64,Never married
361,2009,4143.76915,Male,Black,Non-Hispanic,Non-Hispanic Black,50-64,Never married
362,2009,4264.1921200000015,Female,Other,Non-Hispanic,Non-Hispanic,21-24,Married
363,2009,3446.63785,Male,White,Hispanic,Other,35-49,Never married
364,2009,3382.6209,Female,White,Hispanic,Other,25-34,Married
365,2009,3093.00749,Female,Other,Hispanic,Other,35-49,Married
366,2009,5931.156529999998,Male,Black,Non-Hispanic,Non-Hispanic Black,18-20,Never married
367,2009,5931.156529999998,Male,Black,Non-Hispanic,Non-Hispanic Black,18-20,Never married
368,2009,3710.80094,Female,Black,Non-Hispanic,Non-Hispanic Black,65+,Widowed
369,2009,4458.27671,Female,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
370,2009,2921.95578,Male,Other,Non-Hispanic,Non-Hispanic,12-14,Never married
371,2009,2921.95578,Male,Other,Non-Hispanic,Non-Hispanic,12-14,Never married
372,2009,2921.95578,Male,Other,Non-Hispanic,Non-Hispanic,12-14,Never married
373,2009,5051.06923,Female,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
374,2009,2745.2081,Female,White,Hispanic,Other,50-64,Married
375,2009,5240.5006,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
376,2009,3041.29777,Female,White,Non-Hispanic,Non-Hispanic White,65+,Widowed
377,2009,3060.70559,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Separated
378,2009,3144.29979,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Never married
379,2009,2822.58939,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
380,2009,3534.88655,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
381,2009,5185.1143,Male,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
382,2009,4591.54751,Male,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
383,2009,4974.93509,Male,Other,Non-Hispanic,Non-Hispanic,25-34,Married
384,2009,3969.27828,Female,White,Hispanic,Other,25-34,Never married
385,2009,6128.59262,Male,Black,Non-Hispanic,Non-Hispanic Black,15-17,Never married
386,2009,3792.33487,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Married
387,2009,2738.4838600000007,Female,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
388,2009,1802.01374,Female,Other,Non-Hispanic,Non-Hispanic,50-64,Married
389,2009,7243.62731,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
390,2009,2900.57748,Male,Black,Non-Hispanic,Non-Hispanic Black,35-49,Divorced
391,2009,3494.98763,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
392,2009,3470.50714,Male,Black,Non-Hispanic,Non-Hispanic Black,18-20,Never married
393,2009,2363.91633,Female,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
394,2009,2302.52284,Male,Black,Non-Hispanic,Non-Hispanic Black,35-49,Divorced
395,2009,13511.08974,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
396,2009,4029.58497,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
397,2009,3853.37486,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
398,2009,5414.17403,Female,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
399,2009,4594.1015,Male,Black,Non-Hispanic,Non-Hispanic Black,35-49,Divorced
400,2009,4594.1015,Male,Black,Non-Hispanic,Non-Hispanic Black,35-49,Divorced
401,2009,3663.65222,Female,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
402,2009,3663.65222,Female,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
403,2009,6199.00517,Female,Black,Non-Hispanic,Non-Hispanic Black,18-20,Married
404,2009,3166.89879,Female,White,Hispanic,Other,35-49,Married
405,2009,28785.15402,Male,White,Hispanic,Other,18-20,Never married
406,2009,2069.1156,Male,Black,Non-Hispanic,Non-Hispanic Black,35-49,Never married
407,2009,2069.1156,Male,Black,Non-Hispanic,Non-Hispanic Black,35-49,Never married
408,2009,2069.1156,Male,Black,Non-Hispanic,Non-Hispanic Black,35-49,Never married
409,2009,2069.1156,Male,Black,Non-Hispanic,Non-Hispanic Black,35-49,Never married
410,2009,4768.76,Female,Black,Non-Hispanic,Non-Hispanic Black,21-24,Never married
411,2009,3526.62909,Male,White,Hispanic,Other,35-49,Married
412,2009,3194.60432,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
413,2009,2959.41322,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
414,2009,3792.14344,Female,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
415,2009,3792.14344,Female,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
416,2009,3717.1082,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Married
417,2009,3693.10234,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
418,2009,1976.21175,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
419,2009,3528.59479,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Married
420,2009,37412.4857,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Married
421,2009,3651.31814,Female,Other,Non-Hispanic,Non-Hispanic,15-17,Never married
422,2009,3212.48491,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
423,2009,3242.51063,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
424,2009,3242.51063,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
425,2009,3111.79983,Female,White,Hispanic,Other,25-34,Never married
426,2009,3764.56589,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
427,2009,3764.56589,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
428,2009,2313.07974,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
429,2009,3198.74926,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
430,2009,3085.90138,Male,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
431,2009,30859.0138,Male,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
432,2009,3054.32054,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
433,2009,2975.60991,Female,White,Non-Hispanic,Non-Hispanic White,65+,Widowed
434,2009,2372.77696,Female,White,Non-Hispanic,Non-Hispanic White,18-20,Married
435,2009,2410.01132,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
436,2009,3077.65242,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
437,2009,3629.30413,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Widowed
438,2009,3836.84848,Male,Other,Non-Hispanic,Non-Hispanic,12-14,Never married
439,2009,3057.0992100000008,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
440,2009,3126.01705,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
441,2009,6397.0785799999985,Male,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
442,2009,3416.6903,Female,White,Non-Hispanic,Non-Hispanic White,25-34,88
443,2009,3416.6903,Female,White,Non-Hispanic,Non-Hispanic White,25-34,88
444,2009,3416.6903,Female,White,Non-Hispanic,Non-Hispanic White,25-34,88
445,2009,3416.6903,Female,White,Non-Hispanic,Non-Hispanic White,25-34,88
446,2009,2907.01459,Female,Other,Non-Hispanic,Non-Hispanic,21-24,Never married
447,2009,4062.74528,Male,White,Hispanic,Other,12-14,Never married
448,2009,3650.25867,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Married
449,2009,3650.25867,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Married
450,2009,3650.25867,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Married
451,2009,3650.25867,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Married
452,2009,3605.09655,Male,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
453,2009,3402.56989,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
454,2009,35070.005,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
455,2009,3155.82891,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
456,2009,3047.21121,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
457,2009,2108.58972,Female,White,Hispanic,Other,25-34,Never married
458,2009,2248.66768,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Married
459,2009,5032.53629,Male,White,Hispanic,Other,25-34,Never married
460,2009,5328.3787,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
461,2009,5830.81285,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
462,2009,5267.536120000002,Male,Black,Hispanic,Other,15-17,Never married
463,2009,4434.20097,Female,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
464,2009,5402.89671,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
465,2009,3469.11054,Female,White,Hispanic,Other,50-64,Married
466,2009,3660.89452,Female,White,Non-Hispanic,Non-Hispanic White,65+,Widowed
467,2009,3746.85914,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
468,2009,5088.55361,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
469,2009,3123.99128,Female,White,Hispanic,Other,35-49,Never married
470,2009,3842.19845,Male,White,Hispanic,Other,25-34,Married
471,2009,1989.4237100000007,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Separated
472,2009,2598.15702,Male,White,Hispanic,Other,12-14,Never married
473,2009,2921.36529,Male,Other,Non-Hispanic,Non-Hispanic,18-20,Never married
474,2009,2921.36529,Male,Other,Non-Hispanic,Non-Hispanic,18-20,Never married
475,2009,2379.9153300000007,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
476,2009,3621.46287,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
477,2009,20888.2831,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Married
478,2009,5741.20125,Male,Black,Non-Hispanic,Non-Hispanic Black,25-34,Married
479,2009,3130.2346,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
480,2009,2005.09768,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
481,2009,2051.98079,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
482,2009,4643.78939,Male,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
483,2009,5122.7953,Male,White,Hispanic,Other,18-20,Never married
484,2009,2122.08003,Female,White,Hispanic,Other,25-34,Married
485,2009,3181.35104,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Divorced
486,2009,4292.67821,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
487,2009,2984.46599,Male,White,Hispanic,Other,18-20,Never married
488,2009,3301.61489,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
489,2009,3395.14079,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Separated
490,2009,6734.20344,Male,Black,Non-Hispanic,Non-Hispanic Black,15-17,Never married
491,2009,4847.95256,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
492,2009,4847.95256,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
493,2009,4123.2372799999985,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Separated
494,2009,5102.05881,Male,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
495,2009,34779.2538,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Separated
496,2009,3077.65242,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
497,2009,3432.281,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
498,2009,3939.23672,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
499,2009,5374.54853,Female,White,Hispanic,Other,21-24,Never married
500,2009,5042.43784,Male,White,Hispanic,Other,15-17,Never married
501,2009,3818.31497,Male,White,Hispanic,Other,12-14,Never married
502,2009,3427.9564200000004,Female,White,Hispanic,Other,25-34,Married
503,2009,4992.2237,Female,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
504,2009,4768.81719,Male,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
505,2009,2733.9556,Male,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
506,2009,3306.65753,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
507,2009,32392.9037,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
508,2009,3197.88958,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Separated
509,2009,32614.71542,Female,Black,Non-Hispanic,Non-Hispanic Black,12-14,Never married
510,2009,2642.37089,Male,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
511,2009,2744.1057100000007,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
512,2009,3805.6065,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
513,2009,3085.29347,Female,White,Hispanic,Other,25-34,Married
514,2009,2015.87869,Female,White,Hispanic,Other,25-34,Separated
515,2009,3637.5902200000014,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
516,2009,3646.41204,Female,Other,Hispanic,Other,25-34,Divorced
517,2009,4038.59529,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
518,2009,2199.20627,Female,White,Hispanic,Other,35-49,Married
519,2009,3509.34232,Female,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
520,2009,2932.24468,Male,Black,Non-Hispanic,Non-Hispanic Black,12-14,Never married
521,2009,4310.64972,Male,White,Hispanic,Other,35-49,Married
522,2009,2398.566860000001,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
523,2009,3812.53708,Female,White,Hispanic,Other,21-24,Married
524,2009,35538.0005,Female,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
525,2009,2122.50586,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Married
526,2009,3873.3306,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Married
527,2009,2115.47848,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Married
528,2009,3344.70681,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
529,2009,3741.91842,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Separated
530,2009,6153.06267,Male,White,Hispanic,Other,18-20,Never married
531,2009,3677.96981,Male,White,Hispanic,Other,35-49,Married
532,2009,3843.35394,Female,White,Hispanic,Other,65+,Widowed
533,2009,3843.35394,Female,White,Hispanic,Other,65+,Widowed
534,2009,3593.26243,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Never married
535,2009,6024.90084,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
536,2009,3929.38437,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
537,2009,5029.05264,Female,Other,Non-Hispanic,Non-Hispanic,18-20,Never married
538,2009,3231.05376,Female,White,Non-Hispanic,Non-Hispanic White,65+,Divorced
539,2009,4501.2731,Male,Black,Non-Hispanic,Non-Hispanic Black,18-20,Married
540,2009,4326.38303,Male,Black,Hispanic,Other,35-49,Married
541,2009,3455.68763,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
542,2009,2075.30962,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
543,2009,4681.911020000001,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
544,2009,2834.3047300000007,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Married
545,2009,2892.59386,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
546,2009,2892.59386,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
547,2009,2892.59386,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
548,2009,2892.59386,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
549,2009,3039.98805,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
550,2009,2978.45348,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
551,2009,3489.471760000001,Female,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
552,2009,3122.51079,Male,White,Hispanic,Other,35-49,Divorced
553,2009,3052.49033,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
554,2009,5329.30758,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
555,2009,2391.71978,Male,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
556,2009,3054.3169,Female,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
557,2009,2209.41858,Female,White,Hispanic,Other,35-49,Married
558,2009,2209.41858,Female,White,Hispanic,Other,35-49,Married
559,2009,3213.541210000001,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
560,2009,2514.09915,Female,White,Hispanic,Other,21-24,Never married
561,2009,2514.09915,Female,White,Hispanic,Other,21-24,Never married
562,2009,2290.71286,Male,Other,Non-Hispanic,Non-Hispanic,25-34,Never married
563,2009,3573.15041,Female,White,Hispanic,Other,12-14,Never married
564,2009,2083.2169,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
565,2009,4545.24495,Male,Black,Non-Hispanic,Non-Hispanic Black,50-64,Divorced
566,2009,3717.388,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
567,2009,3717.388,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
568,2009,3717.388,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
569,2009,4381.1540399999985,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Separated
570,2009,1828.74182,Female,Other,Non-Hispanic,Non-Hispanic,25-34,Divorced
